sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
Benjamin was assigned to write list articles about cats.,0.8994816541671753,0.8468198180198669,0.04028063267469406,0.12503090500831604,0.01359318196773529,0.03579612821340561,0.4639796316623688,0.019302086904644966
I wanted to buy a couch.,0.904448390007019,0.8464394807815552,0.027104754000902176,0.10933736711740494,0.014071695506572723,0.03050313889980316,0.36554762721061707,0.01026443112641573
"The couches look good, but they smell badly.",0.03880550339818001,0.20221707224845886,0.14924907684326172,0.4187964200973511,0.44123294949531555,0.7011075019836426,0.03493725135922432,0.3433889150619507
I immediately left the garage sale.,0.018872570246458054,0.34102046489715576,0.5099378824234009,0.5629031658172607,0.7366725206375122,0.6602532267570496,0.020365338772535324,0.5523673295974731
Reviews were mostly negative.,0.04108129069209099,0.2072778344154358,0.23668962717056274,0.4586534798145294,0.6798808574676514,0.81458979845047,0.0459945946931839,0.5858637094497681
But I'm on a diet.,0.4792964458465576,0.5919796228408813,0.1810348927974701,0.08196117728948593,0.05161144956946373,0.15427830815315247,0.34807658195495605,0.062271878123283386
I rushed to the store to buy a pack.,0.2614786624908447,0.8970606327056885,0.5055521726608276,0.5146276950836182,0.04787374287843704,0.11439354717731476,0.13175241649150848,0.04520021751523018
She had to miss a lot of school.,0.01318262703716755,0.5184493660926819,0.6438382863998413,0.36028721928596497,0.392867773771286,0.8003988862037659,0.019632887095212936,0.40428149700164795
She saw a very rare bird high up in a tree.,0.9283120036125183,0.7079604268074036,0.13355520367622375,0.7334016561508179,0.019200822338461876,0.01991548389196396,0.4539095461368561,0.0156841017305851
"At the top , Marge took out her binoculars and watched the bird.",0.8868789076805115,0.673492968082428,0.06464575976133347,0.23155178129673004,0.016876719892024994,0.03496788069605827,0.47396236658096313,0.015492990612983704
Many people wanted her to style their hair.,0.8840968608856201,0.7660008668899536,0.03962631896138191,0.27554062008857727,0.011999275535345078,0.025590460747480392,0.3783426582813263,0.011841537430882454
Today she is mad at me.,0.025460969656705856,0.24491527676582336,0.2224225550889969,0.23990054428577423,0.7609770894050598,0.6764900088310242,0.02673957124352455,0.6333401203155518
Suddenly she heard a loud hiss and a pop.,0.1921515315771103,0.6926434636116028,0.6815948486328125,0.9419162273406982,0.16869081556797028,0.09304189682006836,0.0830969363451004,0.1561221480369568
"Luckily, the pot was pretty simple to fix.",0.8967674970626831,0.3265547752380371,0.03534485772252083,0.47666868567466736,0.048968225717544556,0.03710592910647392,0.3080664277076721,0.021487828344106674
Billy told his mom he was never staying home alone again.,0.08149588108062744,0.3667837977409363,0.5545888543128967,0.3782283365726471,0.1820417046546936,0.577589213848114,0.1283133178949356,0.18215379118919373
Craig finds a pair of bright blue cleats that fit him perfectly.,0.9398033022880554,0.6149742603302002,0.02547226846218109,0.29321587085723877,0.016116652637720108,0.022858938202261925,0.4685760736465454,0.007279381155967712
"Although they are expensive, Craig decides to buy them.",0.8221306800842285,0.6644484996795654,0.05766192451119423,0.30552753806114197,0.022383054718375206,0.07772442698478699,0.39776965975761414,0.01824638806283474
He discovered that robbers had broken in.,0.025907613337039948,0.4726068377494812,0.6966857314109802,0.732731282711029,0.5329328179359436,0.5367146134376526,0.021177111193537712,0.4135766327381134
I have and electrical outlet that does not work.,0.016214003786444664,0.24927102029323578,0.43568211793899536,0.5026677250862122,0.781308650970459,0.8063244819641113,0.020697562023997307,0.550457239151001
The outlet cost me forty dollars to have fixed correctly.,0.0883065015077591,0.12918518483638763,0.16436395049095154,0.669132649898529,0.6147125363349915,0.6719712615013123,0.0528416745364666,0.43358898162841797
Amber loved spicy food.,0.941714346408844,0.5729495882987976,0.020709604024887085,0.13177290558815002,0.0113746402785182,0.015959130600094795,0.3478489816188812,0.01678512804210186
"The group sat and talked, her husband a way off.",0.21118272840976715,0.4888800084590912,0.17541958391666412,0.06922881305217743,0.13742630183696747,0.3322015106678009,0.18724320828914642,0.14320117235183716
"Her husband moved to be closer to her, and she was pleased.",0.9619196653366089,0.5325320363044739,0.04008541628718376,0.43347132205963135,0.012397339567542076,0.017290467396378517,0.6177886128425598,0.009241553023457527
Dan heard a thumping as he walked by his car.,0.07731179893016815,0.7007899880409241,0.5574422478675842,0.7923871278762817,0.19204112887382507,0.12099088728427887,0.050011202692985535,0.1560840606689453
Jimmy and the doctor decided a vasectomy fit his needs.,0.4090941846370697,0.7331139445304871,0.40876665711402893,0.37808355689048767,0.034950707107782364,0.23242245614528656,0.5285347104072571,0.03029775619506836
Ray was going to surprise his girlfriend with a nice dinner.,0.9692801833152771,0.8538298010826111,0.034446172416210175,0.20762257277965546,0.010955799371004105,0.018053259700536728,0.6315338611602783,0.008713233284652233
He prepared and cooked a lot of food.,0.9739308953285217,0.5812830328941345,0.022457879036664963,0.1343296766281128,0.011636859737336636,0.017843639478087425,0.5581688284873962,0.01427282765507698
Before he was done he heard loud knocking on the door.,0.1366042196750641,0.7770654559135437,0.606465756893158,0.8748522400856018,0.24067461490631104,0.09056904166936874,0.07301989942789078,0.16973565518856049
It was the fire department.,0.14502695202827454,0.7683573365211487,0.6526492834091187,0.49240338802337646,0.14206969738006592,0.2095215618610382,0.12172552198171616,0.08798141032457352
He'd picked a spot by the other vendors so the cops wouldn't bug him.,0.5210403800010681,0.5817412734031677,0.13739030063152313,0.30905693769454956,0.07132107764482498,0.09142643213272095,0.3475029766559601,0.03951548784971237
All the people who'd drunk his lemonade had become violently ill.,0.016184935346245766,0.2560216188430786,0.5741483569145203,0.48559629917144775,0.6202769875526428,0.8377993106842041,0.025834064930677414,0.5559343099594116
"The next day, Brandon broke up with her.",0.03207840025424957,0.2444300353527069,0.5770231485366821,0.560722827911377,0.7491415739059448,0.7952726483345032,0.030698027461767197,0.7313116788864136
"The restaurant owner was very frugal, almost miserly.",0.021418597549200058,0.20128588378429413,0.30237582325935364,0.42648494243621826,0.7707310318946838,0.7943643927574158,0.022794466465711594,0.6660454273223877
The bartender that works on Tuesdays is attractive.,0.9301785826683044,0.4534788727760315,0.041892848908901215,0.23037581145763397,0.020515797659754753,0.01971854828298092,0.43004387617111206,0.012139036320149899
The coworker laughed and told me I wasn't his type.,0.10363740473985672,0.14591501653194427,0.2498072385787964,0.7340533137321472,0.644382119178772,0.44173523783683777,0.057324063032865524,0.42780154943466187
Kenya threw an egg on the pan.,0.9176987409591675,0.6679261922836304,0.02376868575811386,0.28998902440071106,0.02169148251414299,0.022764872759580612,0.32026025652885437,0.026107151061296463
I had to do my laundry the other day.,0.035679206252098083,0.28844067454338074,0.17652447521686554,0.3988235890865326,0.46007347106933594,0.5334191918373108,0.016993440687656403,0.42339780926704407
I was using the laundry machine all day.,0.047582123428583145,0.3168027400970459,0.18884649872779846,0.18195827305316925,0.47985658049583435,0.5276698470115662,0.022866783663630486,0.4236392676830292
Betty felt tired more than usual lately.,0.06598236411809921,0.5503084659576416,0.3294418454170227,0.18365360796451569,0.10668032616376877,0.4992428719997406,0.06249963492155075,0.16200821101665497
"At the office, the doctor told Betty that she is pregnant!",0.7555723786354065,0.8033398389816284,0.2723780870437622,0.7074599862098694,0.014436749741435051,0.06651745736598969,0.43221166729927063,0.012316154316067696
Gina left the bathroom to go to her classroom.,0.16950257122516632,0.7578622698783875,0.2690525949001312,0.22589419782161713,0.167691171169281,0.22052901983261108,0.10883985459804535,0.10781527310609818
Each player got to pick their own jersey number.,0.8916622996330261,0.8365305066108704,0.05744296684861183,0.33301079273223877,0.017831042408943176,0.03467889502644539,0.4361606538295746,0.016280347481369972
Trevor was a tall lad and found the shirt too short on him.,0.07257860898971558,0.2319662868976593,0.20469097793102264,0.3098353147506714,0.23699524998664856,0.46436700224876404,0.04251715540885925,0.2543136179447174
Gina needed a new jacket.,0.1384357213973999,0.7311045527458191,0.13639859855175018,0.2041148543357849,0.1213914304971695,0.2348957359790802,0.058791905641555786,0.08107190579175949
Gina found a great jacket at the thrift shop.,0.9677120447158813,0.6414718627929688,0.01404330413788557,0.3163737952709198,0.01320501510053873,0.0218909103423357,0.5339857935905457,0.007868260145187378
The friends decided to stay for that.,0.74498051404953,0.44686391949653625,0.05860380083322525,0.439988374710083,0.03560468181967735,0.10232466459274292,0.3441970944404602,0.020319350063800812
Sally hated her hair.,0.029520308598876,0.20824557542800903,0.17369316518306732,0.233236625790596,0.6930141448974609,0.7042974233627319,0.02348063699901104,0.7173871994018555
They take her to get her hair fixed at the salon.,0.8773355484008789,0.7905568480491638,0.051686689257621765,0.2049926072359085,0.014914936386048794,0.05602116137742996,0.5634996294975281,0.011383432894945145
"While there, he was approached by an older man in a tattered coat.",0.052914224565029144,0.5591621994972229,0.5231271386146545,0.7099596858024597,0.3254142701625824,0.3594127893447876,0.0388738214969635,0.244429349899292
John bought the man some food.,0.876332700252533,0.7384330034255981,0.051669664680957794,0.12556488811969757,0.015892393887043,0.025790708139538765,0.5924690365791321,0.01589502952992916
John also gave the man a number to a local church who could help him.,0.839941143989563,0.7521800994873047,0.15095767378807068,0.3314668536186218,0.01850387267768383,0.05029505863785744,0.7286701202392578,0.014672131277620792
On the boat we saw jellyfish.,0.5147000551223755,0.6434870362281799,0.3386891782283783,0.8098264336585999,0.04610740393400192,0.07487516105175018,0.14724983274936676,0.0699714869260788
I was walking.,0.5577715635299683,0.6603739261627197,0.1739334762096405,0.18080544471740723,0.03906670957803726,0.10006395727396011,0.20531673729419708,0.032147809863090515
"Alas, the next day the laces frayed beyond repair.",0.08072821795940399,0.146879643201828,0.2350693643093109,0.726984441280365,0.7679176926612854,0.7954066395759583,0.05291135609149933,0.5297127962112427
"So, I decided to buy some new shoes.",0.699394941329956,0.7749032974243164,0.034438855946063995,0.1452043205499649,0.032147012650966644,0.07724975049495697,0.24774309992790222,0.02981799654662609
Jack made a ham sandwich.,0.9451944231987,0.6491233706474304,0.012421936728060246,0.10399598628282547,0.019389338791370392,0.026135724037885666,0.43776029348373413,0.020435811951756477
"As he went to eat it, he had a knock on the door.",0.23567108809947968,0.8525707125663757,0.3755738139152527,0.8255265355110168,0.11757712811231613,0.0680747926235199,0.09227900207042694,0.06200459972023964
He laid the sandwich down.,0.5798203945159912,0.45476233959198,0.06320509314537048,0.12360822409391403,0.08201656490564346,0.13914670050144196,0.2642388641834259,0.058411069214344025
He wanted a good impression on his college applications.,0.8575003743171692,0.9434362649917603,0.13427896797657013,0.22294560074806213,0.011244969442486763,0.02829485572874546,0.48360955715179443,0.01307031698524952
Tom found a local soup kitchen that needed help.,0.15134094655513763,0.7771996259689331,0.2746313810348511,0.502453625202179,0.04388904944062233,0.2714800238609314,0.1964234560728073,0.04929356276988983
His classmate walked him through one of the problems step by step.,0.091062530875206,0.630984365940094,0.588521420955658,0.31965896487236023,0.16895751655101776,0.36696818470954895,0.08858797699213028,0.21886742115020752
AJ thanked his classmate for the help.,0.9602527618408203,0.34925729036331177,0.03815135359764099,0.38212141394615173,0.023872744292020798,0.03795867785811424,0.6213534474372864,0.0137404203414917
He understood the math homework much better now!,0.9333658814430237,0.6369639039039612,0.031868964433670044,0.23816874623298645,0.011316773481667042,0.02157868817448616,0.5443739891052246,0.010557410307228565
The principal told his bully to stop.,0.03044271655380726,0.40619057416915894,0.6939486861228943,0.5549046397209167,0.6407739520072937,0.5133507251739502,0.03169506415724754,0.5268441438674927
He felt terrible because he had no money.,0.011569153517484665,0.3498340845108032,0.5380440950393677,0.47914740443229675,0.5632505416870117,0.8721728324890137,0.02240663208067417,0.5565946698188782
She read a book every day for the entire semester.,0.9262775182723999,0.6859560608863831,0.033687423914670944,0.07481074333190918,0.013101317919790745,0.024689368903636932,0.488843709230423,0.013741079717874527
Candy claimed she had never burned a ham.,0.4340802729129791,0.2466186136007309,0.09737329185009003,0.4890279769897461,0.2415589988231659,0.16330863535404205,0.1009143516421318,0.09493229538202286
She put the ham in the over 2 hours early to prove it.,0.9283226132392883,0.767144501209259,0.09525632113218307,0.32909053564071655,0.024753550067543983,0.048456355929374695,0.5137136578559875,0.039493344724178314
Candy slept through the timer going off.,0.10633133351802826,0.461591511964798,0.34259650111198425,0.29677560925483704,0.2060343325138092,0.3294863998889923,0.0637616366147995,0.18406151235103607
Kevin could only not find any pair of socks that matched.,0.13373079895973206,0.2571527063846588,0.13901886343955994,0.8086378574371338,0.47401759028434753,0.5874426960945129,0.07686755061149597,0.2252885401248932
Gerald practiced his drums all day long.,0.9789643883705139,0.7494537830352783,0.01647907681763172,0.13635991513729095,0.011703506112098694,0.014487477019429207,0.5176666975021362,0.012370949611067772
Mom thought all day was not acceptable,0.028395310044288635,0.3460066318511963,0.6077462434768677,0.5407839417457581,0.46228107810020447,0.641910195350647,0.041323643177747726,0.4733707010746002
Gerald was limited to 2 hours of practice only on the weekends.,0.10182421654462814,0.48002830147743225,0.1930953860282898,0.1797674000263214,0.23570682108402252,0.3887730538845062,0.07328006625175476,0.16644546389579773
Amy had just gotten her first car.,0.9769266247749329,0.8379806876182556,0.03290875256061554,0.2145649641752243,0.01014663465321064,0.02675231732428074,0.6248649954795837,0.016090134158730507
She decided to start driving to work instead of taking the bus.,0.3194248378276825,0.8042373657226562,0.15034085512161255,0.09122103452682495,0.08891040831804276,0.2475988119840622,0.1600031703710556,0.07295708358287811
Her boss told her she should have been doing it the whole time.,0.11103501915931702,0.1813838630914688,0.2157164365053177,0.6446114182472229,0.3980657458305359,0.4543626606464386,0.04853711649775505,0.2610582113265991
Kia was a little drunk one evening when she got home.,0.14041273295879364,0.24176597595214844,0.17940334975719452,0.41174206137657166,0.21069858968257904,0.39249181747436523,0.049579918384552,0.17804428935050964
"When she awoke, she was pleased to see her lunchbox by the door.",0.945064902305603,0.6064738035202026,0.01836199127137661,0.6390576958656311,0.029585018754005432,0.026827041059732437,0.5419582724571228,0.017913585528731346
Kia had just packed herself a plate and a fork!,0.9367127418518066,0.6679367423057556,0.05772244557738304,0.5012969374656677,0.016187412664294243,0.023261409252882004,0.3987961411476135,0.013970126397907734
One day Amy was checking the television guide looking for a show.,0.8564181327819824,0.8990727066993713,0.0829256922006607,0.26797014474868774,0.008949019946157932,0.02928127348423004,0.4195038080215454,0.016477979719638824
Amy decided it was ultimately a movie for kids.,0.8885230422019958,0.8306282162666321,0.08258369565010071,0.14093747735023499,0.011355732567608356,0.03905073553323746,0.5614450573921204,0.010625116527080536
She turned around and it rolled away.,0.04899078235030174,0.19743937253952026,0.49220386147499084,0.8102009892463684,0.5925815105438232,0.6519411206245422,0.03583188354969025,0.41128623485565186
She freaked out and screamed when she didn't see it.,0.05693260580301285,0.4651610255241394,0.6919242739677429,0.851311981678009,0.2587186396121979,0.3478134572505951,0.03963996842503548,0.20018009841442108
She was quickly calmed down and shown where the stroller rolled to.,0.8718231916427612,0.5456592440605164,0.18599501252174377,0.4526349902153015,0.019909555092453957,0.03629721328616142,0.5016103982925415,0.013623462058603764
John didn't have many friends in his class.,0.023052938282489777,0.3804321587085724,0.41769787669181824,0.3395789563655853,0.26267147064208984,0.7183117270469666,0.03997578099370003,0.3944248855113983
He had just moved earlier in the year.,0.6214611530303955,0.6963224411010742,0.12046535313129425,0.13530892133712769,0.021870039403438568,0.10511843115091324,0.3567705452442169,0.02725197561085224
The looked each other in the eyes and chanted.,0.6102396249771118,0.7950655817985535,0.26884856820106506,0.3285316824913025,0.04145016521215439,0.08882223814725876,0.30568206310272217,0.05015235021710396
They promised never to lose the heart shaped lockets in their hands.,0.8472267985343933,0.6705896854400635,0.22197802364826202,0.3181135654449463,0.028637807816267014,0.12562121450901031,0.5887048244476318,0.021468691527843475
They hugged each other and went outside to play.,0.9737165570259094,0.5808554887771606,0.023239748552441597,0.3080950975418091,0.01331703644245863,0.02271377108991146,0.5952996611595154,0.009751535952091217
"Dan gripped the steering wheel, waiting for an impact.",0.07720110565423965,0.876271665096283,0.8039963245391846,0.5467820763587952,0.11143192648887634,0.26720690727233887,0.1070408895611763,0.12352216988801956
Shane looked up the laws about evictions online.,0.6309504508972168,0.839324414730072,0.09270519763231277,0.31050437688827515,0.02162240259349346,0.04665270075201988,0.2716713845729828,0.024872930720448494
He learned that this eviction was illegal.,0.043442320078611374,0.29517996311187744,0.43632209300994873,0.7459719181060791,0.6217290163040161,0.6137634515762329,0.03505689650774002,0.43013429641723633
He filed a report.,0.18571892380714417,0.8353126645088196,0.578900158405304,0.42689353227615356,0.11699219048023224,0.21744988858699799,0.120167076587677,0.10493938624858856
Allie was turning the radio on.,0.6665976643562317,0.7811299562454224,0.07068485021591187,0.1397840678691864,0.025922324508428574,0.0291195847094059,0.29073795676231384,0.020397108048200607
All the sudden she heard the worst song ever.,0.017801055684685707,0.3658832907676697,0.6936991214752197,0.7206276059150696,0.46602487564086914,0.6411951184272766,0.018114089965820312,0.42300018668174744
Roy wasn't allowed to return the next summer.,0.020151933655142784,0.24942103028297424,0.45552176237106323,0.44967764616012573,0.5923197269439697,0.851254403591156,0.031039444729685783,0.5363096594810486
She had bitten right into a slimy worm!,0.038212694227695465,0.23911643028259277,0.5026277303695679,0.8369998335838318,0.46260565519332886,0.6402444243431091,0.027380742132663727,0.3758610486984253
Anna was playing football in gym at school.,0.8795133829116821,0.6627960801124573,0.05526474863290787,0.0682777538895607,0.016267064958810806,0.026541030034422874,0.36827147006988525,0.018380174413323402
"Now, James was able to listen to the game on his radio.",0.9667734503746033,0.5323154926300049,0.01611948013305664,0.12688705325126648,0.01521885022521019,0.017837099730968475,0.5554201602935791,0.00976239051669836
Twenty years later Dan is a member of senior management at UPS.,0.8565096259117126,0.5899794697761536,0.10094498097896576,0.24209460616111755,0.024146191775798798,0.07854995876550674,0.5773841142654419,0.014383519068360329
He is making at least 4 times as much as all his high school friends.,0.804265022277832,0.5131272673606873,0.08437269926071167,0.4535418152809143,0.02264312468469143,0.0740700215101242,0.2846826910972595,0.02945953980088234
Molly entered the store looking for the perfect dress.,0.8994395732879639,0.9289280772209167,0.08650209754705429,0.2559850811958313,0.008888616226613522,0.02633386291563511,0.54300856590271,0.01730712503194809
She searched rack after rack but found nothing.,0.04856174439191818,0.4465389847755432,0.3518317639827728,0.7191378474235535,0.4885677099227905,0.6678870320320129,0.03749667480587959,0.31743139028549194
He was arguing with his wife on the phone.,0.020750656723976135,0.3982883095741272,0.523750901222229,0.3484484553337097,0.7351978421211243,0.5281817317008972,0.015537586063146591,0.5997804999351501
Tom wasn't paying enough attention.,0.03669757395982742,0.3776859641075134,0.40946972370147705,0.49979332089424133,0.43922385573387146,0.3797759711742401,0.02367972396314144,0.3526441752910614
His wife heard his last words over the phone.,0.09583976119756699,0.44174087047576904,0.7314130067825317,0.5510518550872803,0.27463486790657043,0.5244032144546509,0.13099326193332672,0.2816617786884308
When i'm at the cafeteria i saw a beggar outside.,0.03354078531265259,0.3889425992965698,0.5311465859413147,0.7464963793754578,0.38520359992980957,0.4782237112522125,0.025231117382645607,0.36077409982681274
She told me she lives in the park with her daughter.,0.9317991137504578,0.5542281866073608,0.04758136719465256,0.21061575412750244,0.01504555530846119,0.03088134340941906,0.6004806160926819,0.012982497923076153
A puppy named Princess was left alone for the day.,0.18888601660728455,0.27675947546958923,0.10724540054798126,0.27732011675834656,0.14872503280639648,0.3664032816886902,0.08100121468305588,0.07893519103527069
"Her ears drooped to the side, and she curled up into a ball.",0.08968261629343033,0.40124669671058655,0.46997877955436707,0.6640011668205261,0.17968201637268066,0.3462193012237549,0.06379465758800507,0.12648414075374603
"Alas, there was a hole in the suit.",0.037061095237731934,0.18133558332920074,0.6146014332771301,0.8495203256607056,0.7990166544914246,0.8582155108451843,0.0580647811293602,0.46971967816352844
I spent several seconds talking about the hairstyle that I want.,0.903127133846283,0.8365984559059143,0.07238387316465378,0.2615465521812439,0.011962326243519783,0.02429851144552231,0.47552838921546936,0.022217657417058945
My head was unexpectedly bald.,0.028124123811721802,0.20801764726638794,0.28422632813453674,0.45041170716285706,0.4839540123939514,0.7109692096710205,0.022112051025032997,0.3626015782356262
James did not sleep well the night before.,0.024199478328227997,0.42891499400138855,0.5303980708122253,0.4338638484477997,0.2901556193828583,0.7252020835876465,0.035847850143909454,0.28962424397468567
"So, he decided to take their relationship a step further.",0.8027020692825317,0.8454555869102478,0.18045547604560852,0.22519086301326752,0.025982042774558067,0.05587739124894142,0.525260329246521,0.020488951355218887
Tony pulled out a little blue box.,0.9128906726837158,0.7822998762130737,0.05295293778181076,0.3293697237968445,0.015342713333666325,0.021700572222471237,0.49684372544288635,0.013796337880194187
He proposed to his love on Valentine's Day.,0.9614362120628357,0.7329226732254028,0.0473308227956295,0.24090804159641266,0.009981350973248482,0.02067476511001587,0.6160785555839539,0.009730171412229538
Solomon loved fast food.,0.9548938870429993,0.4774799346923828,0.017481312155723572,0.10053092986345291,0.01589631848037243,0.017193831503391266,0.3529971241950989,0.016697578132152557
He found that it was affecting his health.,0.00993889570236206,0.31145554780960083,0.6146112084388733,0.47406667470932007,0.5014872550964355,0.8265669345855713,0.024908510968089104,0.4785834550857544
He decided to cut it out entirely.,0.018870556727051735,0.2922707796096802,0.24912719428539276,0.3351952135562897,0.743676483631134,0.8353438973426819,0.024059977382421494,0.6089380979537964
In time his circulation and respiratory health improved.,0.9411476254463196,0.4356287717819214,0.06062917411327362,0.30618366599082947,0.021437011659145355,0.029559753835201263,0.5618329048156738,0.014749386347830296
Janie was very concerned about her five great nephews and nieces.,0.7013896107673645,0.6292925477027893,0.11254459619522095,0.09118101000785828,0.01399152260273695,0.08919338136911392,0.5870076417922974,0.023175327107310295
"After a long battle with their grandparents, she won full custody.",0.8393247723579407,0.4437345266342163,0.11977262049913406,0.5663264989852905,0.05095149204134941,0.09923581033945084,0.5702425837516785,0.02820396050810814
She is now in the process of adopting them fully.,0.9214258193969727,0.7294072508811951,0.11605259031057358,0.1804162859916687,0.01655597984790802,0.03577005863189697,0.645183265209198,0.011657114140689373
With each year I would impatiently wait to become 20 years old.,0.2740379273891449,0.8463311195373535,0.3769228458404541,0.12381580471992493,0.08453944325447083,0.2429361343383789,0.14897388219833374,0.14092491567134857
"When I was 80, I was on my death-bed and I wished I was young again.",0.2540162205696106,0.3156487047672272,0.18400275707244873,0.264801025390625,0.10558409988880157,0.5057668685913086,0.12024275958538055,0.10991950333118439
"Every summer the heat made them miserable, and they would fight.",0.03345790505409241,0.2585280239582062,0.24828428030014038,0.23140022158622742,0.787582278251648,0.6909167170524597,0.02569339983165264,0.6805829405784607
"Alex and Anna finally got along, AND they grew lovely flowers to boot!",0.9864652156829834,0.4790927767753601,0.014413442462682724,0.5742332935333252,0.01567210629582405,0.019344376400113106,0.6104715466499329,0.01227046549320221
A world renowned jewel thief had his eye on a new piece.,0.9437692165374756,0.8699901700019836,0.07498600333929062,0.42598840594291687,0.013407941907644272,0.02618677355349064,0.4729672074317932,0.015549597330391407
Kayla has a pair of new shoes.,0.9338156580924988,0.669714093208313,0.039189908653497696,0.15190698206424713,0.019251402467489243,0.029223447665572166,0.442913681268692,0.010045632719993591
Kayla was very upset.,0.012116431258618832,0.3897712230682373,0.639416515827179,0.4716862440109253,0.5267586708068848,0.6982875466346741,0.0213124118745327,0.4228464961051941
"The next day, Kayla saw someone wearing her new shoes.",0.5986807346343994,0.5425623059272766,0.20300491154193878,0.8623570203781128,0.04719594866037369,0.05723331496119499,0.23073714971542358,0.02191055193543434
When she went home she got sand everywhere.,0.018267391249537468,0.18993650376796722,0.3849882483482361,0.681171715259552,0.6500709652900696,0.7680791020393372,0.016321474686264992,0.6035780906677246
She decided to take a shower.,0.5830172300338745,0.7032975554466248,0.06950758397579193,0.146468386054039,0.07354900985956192,0.10172537714242935,0.18742959201335907,0.05643646791577339
He decided to only wear minimalist footwear.,0.16644927859306335,0.4429618716239929,0.1518620401620865,0.24256348609924316,0.15437954664230347,0.3800082802772522,0.06497903168201447,0.1457676738500595
He attributed this to his new footwear.,0.22651705145835876,0.19752423465251923,0.13419994711875916,0.3752167224884033,0.2374376654624939,0.2237677276134491,0.055085688829422,0.18098171055316925
Kaine loves to be active.,0.9694454073905945,0.5154088139533997,0.02463127113878727,0.07524637877941132,0.016508547589182854,0.019665522500872612,0.5741732120513916,0.010610795579850674
Kelly had been with Tim for three months.,0.8905770778656006,0.7244874238967896,0.06155451387166977,0.10754669457674026,0.009526632726192474,0.04394370689988136,0.5461753010749817,0.014524259604513645
However Tim wanted to be serious.,0.7219567894935608,0.8654810786247253,0.21969780325889587,0.12228180468082428,0.019927004352211952,0.06444446742534637,0.4122333824634552,0.01893533393740654
It was all free so it tasted that much better.,0.9651220440864563,0.4507477283477783,0.017760131508111954,0.548525869846344,0.024967918172478676,0.023580040782690048,0.4155566692352295,0.013228446245193481
He found his favorite pair.,0.9783106446266174,0.7740402221679688,0.015049666166305542,0.39841198921203613,0.011356472969055176,0.016508206725120544,0.5433040261268616,0.010012567974627018
Jack was glad he could buy his own shoes.,0.9759293794631958,0.5712186694145203,0.01433459110558033,0.20418445765972137,0.01142314076423645,0.013707219623029232,0.5559085607528687,0.007889017462730408
"However, he feels very connected with other the new swimmers.",0.9309747219085693,0.5828588008880615,0.11626341193914413,0.23938888311386108,0.01524045318365097,0.0337214432656765,0.5781483054161072,0.013408862054347992
They traveled to their favorite orchard.,0.9843294620513916,0.8048347234725952,0.023944420740008354,0.270438015460968,0.010153418406844139,0.01946914754807949,0.5943232178688049,0.013124346733093262
Scott was in love with a beautiful girl.,0.9799501895904541,0.7018920183181763,0.028992576524615288,0.2088659554719925,0.009684666991233826,0.02028449811041355,0.6513057351112366,0.008994911797344685
He promised her the world.,0.8950520753860474,0.7787217497825623,0.17116019129753113,0.3555505573749542,0.028545506298542023,0.08067835122346878,0.6547735929489136,0.022783443331718445
They grew old together.,0.9451616406440735,0.4955376982688904,0.03360917046666145,0.2888685166835785,0.01161282416433096,0.05434058979153633,0.6312454342842102,0.012479471042752266
They stayed together forever.,0.9628402590751648,0.5106579661369324,0.05184834823012352,0.3702164888381958,0.012704571709036827,0.033133842051029205,0.6656253933906555,0.011536716483533382
Susie ordered a bagel.,0.9089155793190002,0.6920503377914429,0.024645067751407623,0.06827279925346375,0.018826007843017578,0.024840444326400757,0.42030978202819824,0.016025478020310402
She wanted to eat it.,0.6202883124351501,0.8085563778877258,0.09398343414068222,0.5082232356071472,0.027061663568019867,0.04720144718885422,0.19340689480304718,0.039081085473299026
So she took a bite.,0.9611340761184692,0.7342037558555603,0.025659874081611633,0.23738650977611542,0.013393099419772625,0.015562337823212147,0.5295941829681396,0.009241840802133083
It was not good.,0.01203116588294506,0.2700992524623871,0.43682625889778137,0.4773709177970886,0.6585713624954224,0.8234532475471497,0.018972206860780716,0.5210999846458435
She needed up burning herself.,0.04257521405816078,0.6023705005645752,0.37042462825775146,0.45251455903053284,0.2834300398826599,0.43516528606414795,0.01821759343147278,0.35720011591911316
Susan made her bed and read a book until it stopped raining.,0.4779425263404846,0.45958608388900757,0.040584515780210495,0.15530537068843842,0.07707998901605606,0.16653339564800262,0.14130809903144836,0.07109440863132477
But she was busy working and not paying attention.,0.021622998639941216,0.25995102524757385,0.24555665254592896,0.3711811602115631,0.6380298137664795,0.7565779685974121,0.034046195447444916,0.4916401505470276
She took out 23 cents to pay for her stamp.,0.881557822227478,0.7902390360832214,0.05708998069167137,0.42767712473869324,0.018376518040895462,0.036446135491132736,0.42875951528549194,0.014563322998583317
Steve had been growing a beard for a few months now.,0.9409797787666321,0.543319582939148,0.031028246507048607,0.21171176433563232,0.015160650946199894,0.019998757168650627,0.44344761967658997,0.009492745622992516
Steve sighed then went into the bathroom.,0.042164675891399384,0.2576436996459961,0.17809335887432098,0.5079728960990906,0.527206301689148,0.5521317720413208,0.037470705807209015,0.4380970895290375
"He took a picture of his beard for memories, then shaved it off.",0.7732658982276917,0.6403892040252686,0.031933870166540146,0.2132936269044876,0.029559267684817314,0.05713886022567749,0.251186728477478,0.02543387934565544
